topic_id,topic_name,stock_code,stock_name,industry_name,article_count,total_invested
1,上市事件,2642,宅配通,航運業,1,590532.9894733429
1,上市事件,1530,亞崴,電機機械,1,483496.156999588
1,上市事件,2849,安泰銀,金融保險,1,413041.2942495346
1,上市事件,1445,大宇,紡織纖維,1,355599.9946594238
1,上市事件,1336,台翰,電子零組件業,1,0.0
1,上市事件,1480,東盟開發,鋼鐵工業,1,0.0
1,上市事件,2063,世鎧精密,鋼鐵工業,1,0.0
1,上市事件,2754,亞洲藏壽司,觀光餐旅,1,0.0
1,上市事件,3430,奇鈦科,化學工業,1,0.0
1,上市事件,3570,大塚,資訊服務業,1,0.0
1,上市事件,3629,地心引力,文化創意業,1,0.0
1,上市事件,4419,皇家美食,觀光餐旅,1,0.0
1,上市事件,4714,永捷,化學工業,2,0.0
1,上市事件,6156,松上,電子零組件業,1,0.0
1,上市事件,6180,橘子,文化創意業,1,0.0
1,上市事件,6187,萬潤,半導體業,1,0.0
1,上市事件,6219,富旺,建材營造,1,0.0
1,上市事件,6469,大樹,生技醫療業,2,0.0
1,上市事件,6488,環球晶,半導體業,1,0.0
1,上市事件,6547,高端疫苗,生技醫療業,1,0.0
1,上市事件,6561,是方,通信網路業,1,0.0
1,上市事件,7575,安美得,生技醫療業,1,0.0
1,上市事件,7715,裕山,綠能環保,1,0.0
1,上市事件,7724,諾亞克,生技醫療業,1,0.0
1,上市事件,8044,網家,數位雲端,2,0.0
1,上市事件,8924,大田,運動休閒,1,0.0
1,上市事件,8938,明安,運動休閒,1,0.0
9,台股投資,2408,南亞科,半導體業,1,36244984958.0
9,台股投資,2327,國巨*,電子零組件業,1,18953223933.5
9,台股投資,3443,創意,半導體業,1,14339274600.0
9,台股投資,2451,創見,半導體業,1,5069808645.0
9,台股投資,6669,緯穎,電腦及週邊設備業,1,4574293350.0
9,台股投資,2885,元大金,金融保險,2,3345814170.097656
9,台股投資,1402,遠東新,紡織纖維,8,3277411506.428858
9,台股投資,2412,中華電,通信網路業,5,2782034704.0
9,台股投資,2891,中信金,金融保險,2,2034225311.5917015
9,台股投資,2881,富邦金,金融保險,2,1804474054.1552737
9,台股投資,2882,國泰金,金融保險,2,1224432941.6292114
9,台股投資,2812,台中銀,金融保險,5,1221236377.5801697
9,台股投資,1809,中釉,玻璃陶瓷,1,815598943.5
9,台股投資,2356,英業達,電腦及週邊設備業,1,779506400.0029602
9,台股投資,3045,台灣大,通信網路業,2,751144337.5
9,台股投資,2880,華南金,金融保險,2,682597740.3532562
9,台股投資,2883,凱基金,金融保險,1,667049526.2353477
9,台股投資,1216,統一,食品工業,1,657855144.0
9,台股投資,6139,亞翔,其他電子業,1,642811236.0
9,台股投資,3706,神達,電腦及週邊設備業,1,589061551.1519012
9,台股投資,5871,中租-KY,其他,1,587670732.0
9,台股投資,2887,台新新光金,金融保險,1,558510637.970993
9,台股投資,2801,彰銀,金融保險,2,495666269.8190689
9,台股投資,2884,玉山金,金融保險,1,472522555.38344574
9,台股投資,1504,東元,電機機械,1,467670065.23246765
9,台股投資,9945,潤泰新,其他,3,464211629.3943939
9,台股投資,4904,遠傳,通信網路業,1,309498617.5
9,台股投資,2886,兆豐金,金融保險,1,287180480.6017685
9,台股投資,9904,寶成,運動休閒,2,265651091.87289047
9,台股投資,2915,潤泰全,貿易百貨,3,245282850.31747818
9,台股投資,2889,國票金,金融保險,2,234174302.98420334
9,台股投資,6214,精誠,資訊服務業,1,213872778.0
9,台股投資,2338,光罩,半導體業,1,208127790.5046997
9,台股投資,5225,東科-KY,其他電子業,1,186030172.81723025
9,台股投資,9939,宏全,其他,1,166167525.0
9,台股投資,3535,晶彩科,光電業,1,161380864.0
9,台股投資,5880,合庫金,金融保險,1,159629625.35665512
9,台股投資,1314,中石化,塑膠工業,2,118839468.19682026
9,台股投資,4968,立積,半導體業,1,70799089.5
9,台股投資,2211,長榮鋼,鋼鐵工業,1,63175046.60209656
9,台股投資,9802,鈺齊-KY,運動休閒,1,60211686.1605072
9,台股投資,2247,汎德永業,汽車工業,2,48215882.0
9,台股投資,9933,中鼎,其他,1,47476631.19020844
9,台股投資,2867,三商壽,金融保險,1,38567320.069176674
9,台股投資,2010,春源,鋼鐵工業,1,33463281.98922348
9,台股投資,2612,中航,航運業,1,27990800.0
9,台股投資,1718,中纖,化學工業,1,17747744.59848404
9,台股投資,2101,南港,橡膠工業,1,16274058.46094513
9,台股投資,3257,虹冠電,半導體業,1,10681834.501480104
9,台股投資,2537,聯上發,建材營造,1,8916643.936775208
9,台股投資,6133,金橋,電子零組件業,1,7541888.562141418
9,台股投資,9955,佳龍,綠能環保,1,6765000.0
9,台股投資,5533,皇鼎,建材營造,1,5348200.071334839
9,台股投資,2509,全坤建,建材營造,1,5186706.0
9,台股投資,3705,永信,生技醫療業,1,4863964.5
9,台股投資,2022,聚亨,鋼鐵工業,1,3246020.441101074
9,台股投資,2033,佳大,鋼鐵工業,2,2650292.732147217
9,台股投資,6464,台數科,其他,1,2052336.0412597656
9,台股投資,8487,愛爾達-創,數位雲端,1,2045466.761276245
9,台股投資,1731,美吾華,生技醫療業,1,1367409.6241493225
9,台股投資,2028,威致,鋼鐵工業,1,983267.1219348907
9,台股投資,9928,中視,其他,1,721983.0311203003
9,台股投資,1521,大億,汽車工業,1,644422.0807571411
9,台股投資,2904,匯僑,其他,1,464816.6106815338
9,台股投資,6201,亞弘電,其他電子業,1,359317.3388900757
9,台股投資,1785,光洋科,其他電子業,1,0.0
9,台股投資,2596,綠意,建材營造,1,0.0
9,台股投資,2754,亞洲藏壽司,觀光餐旅,3,0.0
9,台股投資,2760,巨宇翔,觀光餐旅,1,0.0
9,台股投資,3114,好德,電子零組件業,1,0.0
9,台股投資,3293,鈊象,文化創意業,1,0.0
9,台股投資,4107,邦特,生技醫療業,1,0.0
9,台股投資,4111,濟生,生技醫療業,1,0.0
9,台股投資,4113,聯上,建材營造,1,0.0
9,台股投資,4735,豪展,生技醫療業,2,0.0
9,台股投資,4979,華星光,通信網路業,1,0.0
9,台股投資,5009,榮剛,鋼鐵工業,1,0.0
9,台股投資,5278,尚凡*,數位雲端,1,0.0
9,台股投資,5530,龍巖,其他,3,0.0
9,台股投資,5609,中菲行,航運業,1,0.0
9,台股投資,6125,廣運,光電業,1,0.0
9,台股投資,6171,大城地產,建材營造,3,0.0
9,台股投資,6186,新潤,建材營造,3,0.0
9,台股投資,6208,日揚,半導體業,9,0.0
9,台股投資,6434,達輝光電,光電業,1,0.0
9,台股投資,6532,瑞耘,半導體業,1,0.0
9,台股投資,9950,萬國通,塑膠工業,1,0.0
2,個股追蹤,2382,廣達,電腦及週邊設備業,1,15071777721.0
2,個股追蹤,3481,群創,光電業,1,13393183637.047417
2,個股追蹤,2303,聯電,半導體業,1,13333795142.0
2,個股追蹤,2357,華碩,電腦及週邊設備業,1,5561400464.0
2,個股追蹤,3231,緯創,電腦及週邊設備業,1,4844801632.0
2,個股追蹤,6669,緯穎,電腦及週邊設備業,1,4223854470.0
2,個股追蹤,8021,尖點,其他電子業,1,3485120540.0
2,個股追蹤,3305,昇貿,其他電子業,2,2676068588.5
2,個股追蹤,1303,南亞,塑膠工業,1,2219314243.3904114
2,個股追蹤,2404,漢唐,其他電子業,1,2106604171.0
2,個股追蹤,2603,長榮,航運業,1,2034822006.0
2,個股追蹤,2451,創見,半導體業,1,1900028947.5
2,個股追蹤,5871,中租-KY,其他,1,1259196412.5
2,個股追蹤,2618,長榮航,航運業,1,1221203172.8195114
2,個股追蹤,3035,智原,半導體業,1,975515238.0
2,個股追蹤,1301,台塑,塑膠工業,1,894000707.5045624
2,個股追蹤,1101,台泥,水泥工業,1,874338107.5446224
2,個股追蹤,3045,台灣大,通信網路業,1,817390379.0
2,個股追蹤,2880,華南金,金融保險,1,698751232.5
2,個股追蹤,3535,晶彩科,光電業,1,559510540.5
2,個股追蹤,9904,寶成,運動休閒,1,533802422.81476974
2,個股追蹤,2498,宏達電,通信網路業,1,471066881.25
2,個股追蹤,2885,元大金,金融保險,1,420413934.2517853
2,個股追蹤,5876,上海商銀,金融保險,1,363668006.9354782
2,個股追蹤,6005,群益證,金融保險,1,360796031.2834549
2,個股追蹤,3048,益登,電子通路業,1,332698565.2033768
2,個股追蹤,3406,玉晶光,光電業,1,306623506.0
2,個股追蹤,2009,第一銅,鋼鐵工業,3,306244796.4095535
2,個股追蹤,2338,光罩,半導體業,1,209638407.9063263
2,個股追蹤,3576,聯合再生,光電業,1,197828421.88781548
2,個股追蹤,4763,材料*-KY,化學工業,1,197184234.9773407
2,個股追蹤,2542,興富發,建材營造,1,131851458.75
2,個股追蹤,3016,嘉晶,半導體業,1,129599250.0
2,個股追蹤,2363,矽統,半導體業,1,121131013.95795822
2,個股追蹤,7722,LINEPAY,數位雲端,2,117847343.0
2,個股追蹤,1229,聯華,食品工業,1,105843898.99635316
2,個股追蹤,2108,南帝,橡膠工業,2,68431492.35515594
2,個股追蹤,1608,華榮,電器電纜,1,62931330.0
2,個股追蹤,9939,宏全,其他,1,58944809.0
2,個股追蹤,4566,時碩工業,電機機械,1,46653429.88661957
2,個股追蹤,2104,國際中橡,橡膠工業,1,19885128.75
2,個股追蹤,2101,南港,橡膠工業,1,16274058.46094513
2,個股追蹤,2462,良得電,電子零組件業,1,10501000.0
2,個股追蹤,9103,美德醫療-DR,91,1,7780896.454501152
2,個股追蹤,1451,年興,紡織纖維,3,7131131.360006332
2,個股追蹤,1447,力鵬,紡織纖維,1,4845838.67773056
2,個股追蹤,1587,吉茂,汽車工業,1,4581122.166698456
2,個股追蹤,1437,勤益控,其他,1,3807883.353614807
2,個股追蹤,1109,信大,水泥工業,1,3543591.1555337906
2,個股追蹤,9924,福興,居家生活,1,1962169.7699394224
2,個股追蹤,4994,傳奇,資訊服務業,1,972097.16947937
2,個股追蹤,1213,大飲,食品工業,2,289000.0
2,個股追蹤,9110,越南控-DR,91,1,177919.9981689453
2,個股追蹤,1815,富喬,電子零組件業,1,0.0
2,個股追蹤,3105,穩懋,半導體業,1,0.0
2,個股追蹤,3211,順達,電腦及週邊設備業,1,0.0
2,個股追蹤,3434,哲固,光電業,1,0.0
2,個股追蹤,3483,力致,電腦及週邊設備業,6,0.0
2,個股追蹤,3499,環天科,通信網路業,1,0.0
2,個股追蹤,3713,新晶投控,綠能環保,1,0.0
2,個股追蹤,4130,健亞,生技醫療業,1,0.0
2,個股追蹤,4162,智擎,生技醫療業,2,0.0
2,個股追蹤,4743,合一,生技醫療業,3,0.0
2,個股追蹤,4946,辣椒,文化創意業,1,0.0
2,個股追蹤,5351,鈺創,半導體業,1,0.0
2,個股追蹤,5478,智冠,文化創意業,1,0.0
2,個股追蹤,5701,劍湖山,觀光餐旅,1,0.0
2,個股追蹤,6125,廣運,光電業,1,0.0
2,個股追蹤,6284,佳邦,電子零組件業,1,0.0
2,個股追蹤,6469,大樹,生技醫療業,2,0.0
2,個股追蹤,6549,景凱,生技醫療業,1,0.0
2,個股追蹤,6651,全宇昕,半導體業,1,0.0
2,個股追蹤,6874,倍力,資訊服務業,1,0.0
2,個股追蹤,7575,安美得,生技醫療業,1,0.0
2,個股追蹤,8111,立碁,光電業,1,0.0
2,個股追蹤,8299,群聯,半導體業,1,0.0
13,存股配息,3037,欣興,電子零組件業,1,16998695325.0
13,存股配息,2327,國巨*,電子零組件業,1,9154703541.5
13,存股配息,3711,日月光投控,半導體業,1,7530039936.0
13,存股配息,2357,華碩,電腦及週邊設備業,2,4970527690.0
13,存股配息,4938,和碩,電腦及週邊設備業,1,4141006544.519638
13,存股配息,6505,台塑化,油電燃氣業,1,4026920447.20665
13,存股配息,6669,緯穎,電腦及週邊設備業,1,3406160120.0
13,存股配息,2885,元大金,金融保險,3,2939873958.9542007
13,存股配息,2404,漢唐,其他電子業,1,2525286540.0
13,存股配息,2887,台新新光金,金融保險,1,1909161880.1588557
13,存股配息,2886,兆豐金,金融保險,1,1453013715.5466957
13,存股配息,2884,玉山金,金融保險,1,1433445999.2648392
13,存股配息,5871,中租-KY,其他,1,1100159739.0
13,存股配息,1301,台塑,塑膠工業,1,1087536422.6127434
13,存股配息,2880,華南金,金融保險,2,1078316960.0
13,存股配息,2892,第一金,金融保險,1,897684476.3289928
13,存股配息,1503,士電,電機機械,1,787698032.0
13,存股配息,2356,英業達,電腦及週邊設備業,1,779506400.0029602
13,存股配息,2883,凱基金,金融保險,1,739417647.0102997
13,存股配息,2834,臺企銀,金融保險,2,612144166.8150558
13,存股配息,1216,統一,食品工業,1,602536124.884491
13,存股配息,1102,亞泥,水泥工業,2,565942388.3053207
13,存股配息,2801,彰銀,金融保險,2,558361417.2269306
13,存股配息,1582,信錦,電子零組件業,1,509833726.9302216
13,存股配息,4915,致伸,電子零組件業,2,481199143.1991577
13,存股配息,2371,大同,電機機械,1,298677498.86363983
13,存股配息,3545,敦泰,半導體業,2,249554663.84918976
13,存股配息,6005,群益證,金融保險,1,202757864.48553085
13,存股配息,2633,台灣高鐵,航運業,1,177825745.48088264
13,存股配息,2889,國票金,金融保險,1,149689972.53858566
13,存股配息,2542,興富發,建材營造,1,146634846.80879974
13,存股配息,2352,佳世達,電腦及週邊設備業,1,145310028.75
13,存股配息,2845,遠東銀,金融保險,1,143231321.74888134
13,存股配息,1227,佳格,食品工業,1,133118625.75
13,存股配息,4968,立積,半導體業,1,127423024.0
13,存股配息,2616,山隆,油電燃氣業,3,122927764.16016197
13,存股配息,2204,中華,汽車工業,1,111179936.0798645
13,存股配息,2867,三商壽,金融保險,1,98719869.1937046
13,存股配息,3014,聯陽,半導體業,1,78910605.0
13,存股配息,6768,志強-KY,運動休閒,1,76823286.76943207
13,存股配息,3010,華立,電子通路業,1,75636642.0
13,存股配息,2211,長榮鋼,鋼鐵工業,1,72181800.0
13,存股配息,2597,潤弘,建材營造,1,71579040.0
13,存股配息,1312,國喬,塑膠工業,1,69023533.28988075
13,存股配息,6757,台灣虎航,航運業,1,60907409.53627014
13,存股配息,1305,華夏,塑膠工業,1,56555734.31580734
13,存股配息,5515,建國,建材營造,1,51858713.60826492
13,存股配息,1409,新纖,紡織纖維,1,46871160.211844444
13,存股配息,2520,冠德,建材營造,1,46401411.99542999
13,存股配息,2201,裕隆,汽車工業,1,43087119.75
13,存股配息,5522,遠雄,建材營造,1,42987805.3251648
13,存股配息,3022,威強電,電腦及週邊設備業,1,39431658.073516846
13,存股配息,9925,新保,其他,2,36871227.151527405
13,存股配息,2836,高雄銀,金融保險,3,36367793.14364624
13,存股配息,1442,名軒,建材營造,1,32557440.45410156
13,存股配息,9940,信義,其他,3,28522751.8621006
13,存股配息,1316,上曜,建材營造,1,25522906.295781136
13,存股配息,2427,三商電,資訊服務業,1,16509007.265148165
13,存股配息,2538,基泰,建材營造,2,15689239.766200066
13,存股配息,6024,群益期,金融保險,1,15455791.784820557
13,存股配息,2302,麗正,半導體業,1,11556614.783872604
13,存股配息,2511,太子,建材營造,1,6351450.150489807
13,存股配息,2537,聯上發,建材營造,1,4630871.313405037
13,存股配息,2015,豐興,鋼鐵工業,1,4506074.353969574
13,存股配息,1617,榮星,電器電纜,1,3380573.5
13,存股配息,2227,裕日車,汽車工業,1,1946752.972393036
13,存股配息,1235,興泰,食品工業,1,355949.9931335449
13,存股配息,5007,三星,鋼鐵工業,1,296578.0039215088
13,存股配息,1269,乾杯,觀光餐旅,1,0.0
13,存股配息,1580,新麥,電機機械,1,0.0
13,存股配息,1584,精剛,其他,1,0.0
13,存股配息,3217,優群,電子零組件業,1,0.0
13,存股配息,3227,原相,半導體業,1,0.0
13,存股配息,4126,太醫,生技醫療業,1,0.0
13,存股配息,4417,金洲,紡織纖維,1,0.0
13,存股配息,4535,至興,電機機械,1,0.0
13,存股配息,4907,富宇,建材營造,1,0.0
13,存股配息,5508,永信建,建材營造,1,0.0
13,存股配息,5523,豐謙,建材營造,1,0.0
13,存股配息,5863,瑞興銀,金融保險,1,0.0
13,存股配息,5864,致和證,金融保險,1,0.0
13,存股配息,6121,新普,電腦及週邊設備業,1,0.0
13,存股配息,6125,廣運,光電業,1,0.0
13,存股配息,6150,撼訊,電腦及週邊設備業,1,0.0
13,存股配息,6154,順發,電子通路業,1,0.0
13,存股配息,6195,詩肯,居家生活,1,0.0
13,存股配息,6284,佳邦,電子零組件業,1,0.0
13,存股配息,6523,達爾膚,生技醫療業,1,0.0
13,存股配息,6596,寬宏藝術,文化創意業,1,0.0
13,存股配息,6643,M31,半導體業,1,0.0
13,存股配息,6703,軒郁,生技醫療業,1,0.0
13,存股配息,6858,愛比科技,電腦及週邊設備業,1,0.0
13,存股配息,8069,元太,光電業,1,0.0
13,存股配息,8433,弘帆,居家生活,1,0.0
26,金融配息,3481,群創,光電業,1,40530196655.84766
26,金融配息,3034,聯詠,半導體業,2,5519728878.0
26,金融配息,2327,國巨*,電子零組件業,1,3706397814.0
26,金融配息,1326,台化,塑膠工業,1,2727154420.727234
26,金融配息,2880,華南金,金融保險,2,2223921066.2703094
26,金融配息,2610,華航,航運業,3,2120142464.3464642
26,金融配息,1301,台塑,塑膠工業,1,1983450060.0
26,金融配息,5871,中租-KY,其他,1,1784179600.0
26,金融配息,2409,友達,光電業,1,1470458902.75
26,金融配息,2886,兆豐金,金融保險,1,1277370707.113655
26,金融配息,2892,第一金,金融保險,1,1156512585.6777248
26,金融配息,2451,創見,半導體業,1,1050367082.0
26,金融配息,2049,上銀,電機機械,1,1001660594.5
26,金融配息,2887,台新新光金,金融保險,1,884487271.0564728
26,金融配息,2884,玉山金,金融保險,1,744867410.0
26,金融配息,2883,凱基金,金融保險,1,739417647.0102997
26,金融配息,1313,聯成,塑膠工業,1,597678763.5
26,金融配息,2377,微星,電腦及週邊設備業,1,517894452.2311249
26,金融配息,2356,英業達,電腦及週邊設備業,1,506115284.9071655
26,金融配息,2385,群光,電子零組件業,1,484277392.0
26,金融配息,6505,台塑化,油電燃氣業,1,300905960.7623291
26,金融配息,1312,國喬,塑膠工業,2,153034997.11379433
26,金融配息,2352,佳世達,電腦及週邊設備業,1,145310028.75
26,金融配息,6005,群益證,金融保險,1,136759927.84677887
26,金融配息,8926,台汽電,油電燃氣業,1,135076130.32907104
26,金融配息,2014,中鴻,鋼鐵工業,1,125720609.23602676
26,金融配息,2855,統一證,金融保險,1,115598680.965065
26,金融配息,2889,國票金,金融保險,1,84484330.44561768
26,金融配息,8213,志超,電子零組件業,1,78539662.41553116
26,金融配息,2753,八方雲集,觀光餐旅,1,32796000.0
26,金融配息,2707,晶華,觀光餐旅,1,21228780.14099121
26,金融配息,1218,泰山,食品工業,1,14847645.605361938
26,金融配息,2820,華票,金融保險,1,13001149.809577942
26,金融配息,6901,鑽石投資,其他,1,11941823.0
26,金融配息,9925,新保,其他,1,11846060.822059631
26,金融配息,3312,弘憶股,電子通路業,1,11778772.548980713
26,金融配息,2062,橋椿,居家生活,1,6408399.887084961
26,金融配息,1234,黑松,食品工業,1,5459120.180427551
26,金融配息,2364,倫飛,電腦及週邊設備業,1,3454530.9838027954
26,金融配息,9944,新麗,其他,1,1311999.969482422
26,金融配息,1259,安心,觀光餐旅,1,0.0
26,金融配息,1580,新麥,電機機械,2,0.0
26,金融配息,3147,大綜,資訊服務業,1,0.0
26,金融配息,3265,台星科,半導體業,1,0.0
26,金融配息,3293,鈊象,文化創意業,1,0.0
26,金融配息,4535,至興,電機機械,1,0.0
26,金融配息,4973,廣穎電通,半導體業,1,0.0
26,金融配息,5530,龍巖,其他,1,0.0
26,金融配息,6015,宏遠證,金融保險,1,0.0
26,金融配息,6016,康和證,金融保險,1,0.0
26,金融配息,6026,福邦證,金融保險,1,0.0
26,金融配息,6147,頎邦,半導體業,2,0.0
26,金融配息,6170,統振,通信網路業,1,0.0
26,金融配息,6174,安碁,電子零組件業,1,0.0
26,金融配息,6763,綠界科技*,數位雲端,1,0.0
26,金融配息,6995,野獸國,其他,1,0.0
26,金融配息,8924,大田,運動休閒,1,0.0
3,光電半導,3711,日月光投控,半導體業,1,14634713662.5
3,光電半導,2409,友達,光電業,1,8629236891.72005
3,光電半導,6285,啟碁,通信網路業,1,7810515632.0
3,光電半導,6282,康舒,電子零組件業,2,6333702400.303574
3,光電半導,6770,力積電,半導體業,1,6044278306.153404
3,光電半導,3231,緯創,電腦及週邊設備業,1,4844801632.0
3,光電半導,6789,采鈺,半導體業,2,4488623109.0
3,光電半導,8028,昇陽半導體,半導體業,1,3554284580.0
3,光電半導,2887,台新新光金,金融保險,1,1857285019.58886
3,光電半導,6919,康霈*,生技醫療業,3,1132403748.7600706
3,光電半導,2027,大成鋼,鋼鐵工業,1,774045908.5824127
3,光電半導,2890,永豐金,金融保險,1,772479636.75
3,光電半導,3715,定穎投控,電子零組件業,1,708591790.5
3,光電半導,1721,三晃,化學工業,2,692874680.6309509
3,光電半導,2436,偉詮電,半導體業,1,619299784.0
3,光電半導,2882,國泰金,金融保險,1,612216470.8146057
3,光電半導,2371,大同,電機機械,1,604652306.969387
3,光電半導,3706,神達,電腦及週邊設備業,1,589061551.1519012
3,光電半導,8438,昶昕,綠能環保,3,479500977.99687195
3,光電半導,3019,亞光,光電業,1,462898800.0
3,光電半導,8464,億豐,居家生活,1,444126360.0
3,光電半導,3406,玉晶光,光電業,1,306623506.0
3,光電半導,3305,昇貿,其他電子業,1,273771865.5
3,光電半導,4956,光鋐,光電業,1,218180610.98648837
3,光電半導,6209,今國光,光電業,1,215571642.0
3,光電半導,4960,誠美材,光電業,2,200545409.0
3,光電半導,3013,晟銘電,電腦及週邊設備業,1,191816077.5
3,光電半導,4961,天鈺,半導體業,1,178750775.0
3,光電半導,9910,豐泰,運動休閒,1,164496753.5
3,光電半導,2912,統一超,貿易百貨,1,148306125.0
3,光電半導,2504,國產,建材營造,1,89272059.34226227
3,光電半導,2903,遠百,貿易百貨,2,86308761.39427376
3,光電半導,2352,佳世達,電腦及週邊設備業,1,67386935.1478138
3,光電半導,5258,虹堡,電腦及週邊設備業,1,67027212.96123505
3,光電半導,2201,裕隆,汽車工業,2,61320072.0018692
3,光電半導,2889,國票金,金融保險,1,60545604.721954346
3,光電半導,3049,精金,光電業,1,56909739.89909935
3,光電半導,3708,上緯投控,綠能環保,1,53136335.0
3,光電半導,2017,官田鋼,鋼鐵工業,1,50986020.0
3,光電半導,6153,嘉聯益,電子零組件業,1,46638502.32858276
3,光電半導,1712,興農,化學工業,2,38361855.68860245
3,光電半導,6869,雲豹能源,綠能環保,1,37090706.4270401
3,光電半導,2915,潤泰全,貿易百貨,1,31775831.91719055
3,光電半導,2034,允強,鋼鐵工業,1,23152422.82873535
3,光電半導,2114,鑫永銓,橡膠工業,3,21920590.280525208
3,光電半導,1231,聯華食,食品工業,2,21753872.0
3,光電半導,2419,仲琦,通信網路業,1,19344248.08869171
3,光電半導,6695,芯鼎,半導體業,1,13992346.944286346
3,光電半導,4414,如興,紡織纖維,3,9109140.0
3,光電半導,2405,輔信,電腦及週邊設備業,1,8804098.289523125
3,光電半導,9103,美德醫療-DR,91,1,7780896.454501152
3,光電半導,2816,旺旺保,金融保險,1,6365803.5
3,光電半導,3311,閎暉,通信網路業,1,6286041.162391663
3,光電半導,1732,毛寶,化學工業,1,4894101.033592224
3,光電半導,1217,愛之味,食品工業,1,3152669.420371056
3,光電半導,2461,光群雷,其他電子業,1,2815715.56615448
3,光電半導,1432,大魯閣,運動休閒,1,1874770.843082428
3,光電半導,2705,六福,觀光餐旅,1,1456202.9350471497
3,光電半導,2102,泰豐,橡膠工業,1,1396620.5
3,光電半導,1475,業旺,紡織纖維,1,1372500.038146973
3,光電半導,4108,懷特,生技醫療業,1,1061115.0
3,光電半導,1414,東和,紡織纖維,1,440447.7104358673
3,光電半導,3494,誠研,電腦及週邊設備業,1,406224.0099334717
